"('map', 0.9830231666564941, (1186.5361328125, 240.88380432128906, 158.7791748046875, 212.7848358154297))","('face', 0.9662082195281982, (557.3046264648438, 298.5091247558594, 95.80111694335938, 103.24211120605469))","('dice', 0.8607022166252136, (556.1812133789062, 102.78939819335938, 65.28285217285156, 108.64680480957031))","('face', 0.3630254566669464, (159.78269958496094, 152.72145080566406, 52.98338317871094, 81.33658599853516))","('key', 0.2651737630367279, (849.4735107421875, 134.85792541503906, 106.27427673339844, 50.4937858581543))"
"('map', 0.9804469347000122, (1185.958740234375, 241.39080810546875, 160.3373565673828, 212.83677673339844))","('face', 0.9722465872764587, (557.477783203125, 297.91827392578125, 93.604736328125, 104.63138580322266))","('dice', 0.8428857922554016, (555.4732055664062, 102.84199523925781, 65.21913146972656, 108.44804382324219))","('face', 0.3504754900932312, (159.34286499023438, 153.09046936035156, 52.82838821411133, 81.73471069335938))"
"('map', 0.9813188910484314, (1185.7178955078125, 242.51083374023438, 162.3065948486328, 211.33522033691406))","('face', 0.9746729135513306, (557.0078125, 297.9825134277344, 93.10332489013672, 103.7474594116211))","('dice', 0.8911585807800293, (555.2354125976562, 102.76441955566406, 62.659400939941406, 108.14398193359375))","('face', 0.40550318360328674, (158.93963623046875, 153.55274963378906, 52.442874908447266, 84.08255004882812))"
"('map', 0.982761800289154, (1185.76513671875, 243.33767700195312, 162.02944946289062, 214.45372009277344))","('face', 0.9734985828399658, (556.7499389648438, 297.2104187011719, 93.3650894165039, 102.46994018554688))","('dice', 0.8531949520111084, (554.9048461914062, 101.88517761230469, 63.52195739746094, 106.66249084472656))","('face', 0.3702758848667145, (158.1307830810547, 152.68112182617188, 52.67384338378906, 83.26542663574219))"
"('map', 0.978722095489502, (1185.967041015625, 242.40280151367188, 161.24021911621094, 213.09677124023438))","('face', 0.9746809601783752, (556.1360473632812, 296.5688171386719, 92.39006042480469, 101.57327270507812))","('dice', 0.8645002245903015, (554.995361328125, 101.6059799194336, 61.989906311035156, 106.67552185058594))","('face', 0.41874441504478455, (157.93138122558594, 151.42848205566406, 53.43806457519531, 82.13478088378906))","('key', 0.27003219723701477, (846.63818359375, 132.83372497558594, 123.59053802490234, 69.55078887939453))"
"('face', 0.9746975898742676, (555.19677734375, 295.9827880859375, 90.63626098632812, 102.60137176513672))","('map', 0.973044216632843, (1186.1181640625, 241.13653564453125, 158.12155151367188, 210.15182495117188))","('dice', 0.7921693325042725, (554.9000854492188, 101.67469787597656, 61.748233795166016, 106.5063705444336))","('face', 0.3630102276802063, (156.65011596679688, 150.498779296875, 53.08696746826172, 81.89450073242188))","('key', 0.250275582075119, (844.8670043945312, 132.89913940429688, 123.11621856689453, 69.04324340820312))"
"('face', 0.9807817935943604, (553.82177734375, 296.5716247558594, 89.08958435058594, 104.95117950439453))","('map', 0.970697820186615, (1185.8851318359375, 241.29762268066406, 160.219970703125, 206.38925170898438))","('dice', 0.8256294131278992, (554.0572509765625, 101.62692260742188, 61.088470458984375, 105.89705657958984))","('face', 0.3277040123939514, (155.85635375976562, 149.39340209960938, 52.085601806640625, 81.6549301147461))"
"('face', 0.9769118428230286, (551.9892578125, 297.0665283203125, 89.53659057617188, 103.75379180908203))","('map', 0.9710330963134766, (1185.287353515625, 239.4003448486328, 160.8077850341797, 206.28848266601562))","('dice', 0.7418316006660461, (554.212890625, 101.53699493408203, 63.52195739746094, 106.55838012695312))","('key', 0.3215973377227783, (843.1346435546875, 132.62960815429688, 125.00923156738281, 70.30194854736328))","('face', 0.28939223289489746, (154.1051025390625, 150.32797241210938, 52.648128509521484, 80.70362091064453))"
"('map', 0.9779101610183716, (1175.841552734375, 240.36463928222656, 169.30865478515625, 206.28848266601562))","('face', 0.975456953048706, (551.3836669921875, 296.6521911621094, 89.3509750366211, 103.9312515258789))","('dice', 0.8119775652885437, (552.6133422851562, 101.75801086425781, 65.25098419189453, 105.18204498291016))","('key', 0.34958600997924805, (841.85595703125, 132.4247283935547, 124.97108459472656, 71.02652740478516))","('face', 0.30738186836242676, (152.3236541748047, 150.0243377685547, 50.54475784301758, 80.58548736572266))"
"('map', 0.989558756351471, (1173.99560546875, 239.68516540527344, 167.45877075195312, 214.0352783203125))","('face', 0.9662071466445923, (550.1477661132812, 296.4737243652344, 89.65689849853516, 105.80661010742188))","('dice', 0.7973023056983948, (551.9171142578125, 101.57002258300781, 64.99659729003906, 105.32337188720703))","('face', 0.2909952700138092, (152.0524444580078, 150.58192443847656, 51.265567779541016, 81.09864044189453))"
"('map', 0.986108124256134, (1174.760009765625, 240.63253784179688, 167.33615112304688, 205.33380126953125))","('face', 0.9742251038551331, (548.1083374023438, 296.39208984375, 92.5029067993164, 105.60015869140625))","('dice', 0.8094703555107117, (549.9415893554688, 102.35841369628906, 68.34906005859375, 105.84536743164062))","('face', 0.28667792677879333, (141.8354949951172, 155.90484619140625, 70.57035827636719, 109.43211364746094))"
"('map', 0.9934434294700623, (1171.6676025390625, 239.3767547607422, 173.45069885253906, 206.94424438476562))","('face', 0.9778130650520325, (545.7291259765625, 297.3735046386719, 92.68375396728516, 110.061767578125))","('dice', 0.7112687826156616, (548.4956665039062, 101.70450592041016, 68.8851318359375, 104.90635681152344))","('face', 0.33987486362457275, (142.67678833007812, 152.01976013183594, 55.811519622802734, 79.10404205322266))","('ball', 0.3181884288787842, (262.7257385253906, 601.4409790039062, 88.76392364501953, 99.12650299072266))"
"('map', 0.9889004230499268, (1169.5889892578125, 240.57151794433594, 170.67823791503906, 201.60824584960938))","('face', 0.9594933390617371, (543.666015625, 295.62493896484375, 89.4819564819336, 111.23686218261719))","('dice', 0.5474472641944885, (547.6971435546875, 100.82096099853516, 66.14920806884766, 108.42156982421875))","('ball', 0.33018001914024353, (261.8207092285156, 601.5009765625, 88.18074035644531, 95.79126739501953))","('face', 0.31241631507873535, (140.03732299804688, 150.29486083984375, 54.33262252807617, 79.88031768798828))","('key', 0.2818576991558075, (826.0118408203125, 131.779296875, 127.03209686279297, 68.75728607177734))"
"('map', 0.991059422492981, (1165.8372802734375, 236.7377166748047, 179.17518615722656, 206.18777465820312))","('face', 0.9794683456420898, (537.604736328125, 295.59228515625, 90.73589324951172, 104.7847671508789))","('dice', 0.547563374042511, (530.9635009765625, 98.79637145996094, 68.2156982421875, 107.68293762207031))","('face', 0.40928584337234497, (137.72409057617188, 150.32298278808594, 50.52008056640625, 80.34974670410156))","('ball', 0.40067610144615173, (260.831787109375, 601.4982299804688, 87.05770874023438, 94.7894515991211))","('key', 0.3805600702762604, (825.56591796875, 131.37525939941406, 127.79421997070312, 66.17168426513672))"
"('map', 0.9956209659576416, (1163.14404296875, 235.695068359375, 176.01016235351562, 211.3867950439453))","('face', 0.9866649508476257, (533.798095703125, 295.0832824707031, 93.02379608154297, 104.40811157226562))","('dice', 0.6917399168014526, (528.0922241210938, 98.0700454711914, 64.71159362792969, 106.597412109375))","('key', 0.45763805508613586, (818.7841186523438, 129.72706604003906, 127.69285583496094, 66.39824676513672))","('ball', 0.4503012001514435, (260.0788269042969, 600.8285522460938, 85.98045349121094, 93.17119598388672))","('face', 0.39240267872810364, (134.19793701171875, 150.053955078125, 52.86709213256836, 82.21503448486328))"
"('map', 0.991908073425293, (1156.0960693359375, 230.4980926513672, 176.2681884765625, 211.49005126953125))","('face', 0.9917346239089966, (525.3467407226562, 292.624267578125, 92.4803237915039, 103.38082885742188))","('dice', 0.7145416140556335, (521.6220703125, 97.32675170898438, 65.53836059570312, 107.88029479980469))","('face', 0.591568648815155, (122.32910919189453, 152.7510528564453, 66.14920806884766, 113.34776306152344))","('key', 0.5868082642555237, (814.263427734375, 127.94954681396484, 128.56874084472656, 65.6086654663086))","('ball', 0.28056299686431885, (259.0594177246094, 600.472900390625, 87.8476791381836, 97.26264190673828))"
"('face', 0.9953571557998657, (516.9981689453125, 289.21014404296875, 92.79696655273438, 105.44558715820312))","('map', 0.9903281927108765, (1153.2066650390625, 227.3726806640625, 181.06610107421875, 210.97434997558594))","('dice', 0.7423393130302429, (516.6181030273438, 94.87639617919922, 65.63443756103516, 105.98758697509766))","('key', 0.6859014630317688, (809.2947387695312, 125.5320816040039, 127.63052368164062, 63.59009552001953))","('face', 0.6225242614746094, (122.07711791992188, 147.4190673828125, 53.817752838134766, 81.01948547363281))"
"('map', 0.980815589427948, (1141.666259765625, 225.7986602783203, 180.49232482910156, 213.0447235107422))","('face', 0.9691113829612732, (513.3553466796875, 285.2345886230469, 97.07247924804688, 109.19192504882812))","('key', 0.6279657483100891, (803.4265747070312, 120.25829315185547, 107.55326080322266, 50.11919403076172))","('dice', 0.6169576644897461, (510.8752136230469, 91.18817901611328, 69.66310119628906, 106.4413833618164))","('face', 0.3416438698768616, (115.42713165283203, 144.35415649414062, 50.95362091064453, 82.09468841552734))"
"('map', 0.9880973696708679, (1139.5089111328125, 215.8195343017578, 179.56932067871094, 207.197021484375))","('face', 0.9028816819190979, (502.5986328125, 274.7551574707031, 86.19062805175781, 110.02146911621094))","('dice', 0.599120020866394, (504.5550231933594, 86.87602233886719, 71.45453643798828, 102.31371307373047))","('key', 0.5927655696868896, (797.8130493164062, 116.59416961669922, 111.83769989013672, 50.08555603027344))","('face', 0.33638766407966614, (112.26456451416016, 142.93768310546875, 49.96809005737305, 81.69481658935547))"
"('map', 0.9723301529884338, (1127.34521484375, 213.96229553222656, 179.83255004882812, 213.7219696044922))","('face', 0.9579628109931946, (496.31488037109375, 273.63067626953125, 86.95149230957031, 101.31322479248047))","('dice', 0.5742723345756531, (501.9696044921875, 78.44639587402344, 65.8591537475586, 106.09114074707031))"
"('map', 0.9789615273475647, (1121.594970703125, 210.18943786621094, 181.46438598632812, 205.4842529296875))","('face', 0.9725344181060791, (486.9082336425781, 270.3099060058594, 87.31312561035156, 104.625))","('dice', 0.5377739667892456, (497.275390625, 74.99966430664062, 63.77057647705078, 111.5904769897461))","('key', 0.41067859530448914, (777.2864990234375, 104.81954956054688, 129.21383666992188, 64.76519012451172))","('ball', 0.32498714327812195, (214.3699951171875, 594.0060424804688, 84.00923156738281, 109.94091796875))"
"('face', 0.9858484268188477, (474.85107421875, 268.50653076171875, 87.63346862792969, 99.74859619140625))","('map', 0.9817410111427307, (1115.9058837890625, 207.92855834960938, 181.06610107421875, 212.99273681640625))","('dice', 0.7598550319671631, (474.80706787109375, 73.04446411132812, 63.86405944824219, 104.72083282470703))","('key', 0.4160374104976654, (768.2110595703125, 101.72453308105469, 112.57734680175781, 49.194820404052734))","('ball', 0.3284279406070709, (215.30181884765625, 575.8402099609375, 86.69712829589844, 97.83122253417969))","('face', 0.28301119804382324, (88.46223449707031, 131.22157287597656, 55.174766540527344, 79.72445678710938))"
"('face', 0.9962098002433777, (465.46807861328125, 262.5344543457031, 90.56990814208984, 103.78546142578125))","('map', 0.9811127185821533, (1106.9974365234375, 203.000244140625, 185.90379333496094, 219.64657592773438))","('dice', 0.8532888889312744, (467.5696105957031, 69.44524383544922, 61.50749588012695, 103.72212982177734))","('key', 0.7063822150230408, (761.4195556640625, 97.98768615722656, 107.9215087890625, 48.34352493286133))"
"('face', 0.9832584261894226, (459.09527587890625, 260.4783935546875, 92.11978149414062, 111.19613647460938))","('map', 0.9827799201011658, (1101.1121826171875, 198.6074981689453, 179.48165893554688, 222.61581420898438))","('dice', 0.7168282270431519, (460.17889404296875, 66.93515014648438, 66.99435424804688, 98.05240631103516))","('key', 0.6273760199546814, (751.7847900390625, 93.0155029296875, 107.6583480834961, 49.009010314941406))"
"('map', 0.9897177815437317, (1097.330810546875, 194.8898162841797, 176.65591430664062, 217.24667358398438))","('face', 0.9636036157608032, (450.6194763183594, 254.76321411132812, 90.06275177001953, 106.46736907958984))","('key', 0.5642096400260925, (745.745849609375, 91.41117095947266, 127.58378601074219, 64.98693084716797))","('dice', 0.5511006116867065, (455.04779052734375, 63.59141540527344, 64.45930480957031, 101.5298843383789))","('face', 0.35582804679870605, (70.28384399414062, 123.29533386230469, 52.37889862060547, 79.29740142822266))","('ball', 0.2545495629310608, (171.64488220214844, 570.9691162109375, 89.59125518798828, 95.9785385131836))"
"('map', 0.9887216091156006, (1091.41943359375, 195.11253356933594, 179.39405822753906, 213.77415466308594))","('face', 0.8958366513252258, (445.3994140625, 252.40623474121094, 88.16997528076172, 105.83244323730469))","('dice', 0.45024338364601135, (452.7920227050781, 62.00309753417969, 68.8346939086914, 97.42008209228516))","('key', 0.35047459602355957, (743.0502319335938, 88.49353790283203, 122.74856567382812, 64.59149169921875))"
"('map', 0.9835450053215027, (1089.7708740234375, 192.471923828125, 172.7322998046875, 211.74838256835938))","('face', 0.8830207586288452, (445.0473327636719, 246.59274291992188, 84.97875213623047, 109.87382507324219))","('dice', 0.5261067748069763, (449.7250061035156, 52.642242431640625, 62.90464401245117, 106.96238708496094))","('face', 0.354042649269104, (67.12527465820312, 119.8843002319336, 49.28958511352539, 80.19296264648438))","('key', 0.29734596610069275, (741.42041015625, 86.7002944946289, 121.09656524658203, 66.1393814086914))"
"('map', 0.9875242710113525, (1088.74365234375, 191.5213165283203, 179.70089721679688, 213.30496215820312))","('face', 0.9484410285949707, (439.7946472167969, 246.5787353515625, 83.80438232421875, 107.53843688964844))","('dice', 0.5242350101470947, (447.4352722167969, 51.42948913574219, 63.55298614501953, 105.51639556884766))","('key', 0.34636759757995605, (732.2239990234375, 86.34514617919922, 116.91910552978516, 46.239646911621094))"
"('map', 0.9915909767150879, (1087.982666015625, 190.0889434814453, 179.0440216064453, 211.18048095703125))","('face', 0.9582160115242004, (438.26666259765625, 246.15301513671875, 84.64745330810547, 106.37643432617188))","('dice', 0.48524242639541626, (447.657470703125, 51.36952209472656, 64.49078369140625, 107.1584243774414))","('key', 0.32147151231765747, (728.4430541992188, 77.22247314453125, 132.63375854492188, 63.512516021728516))"
"('map', 0.9903326034545898, (1087.9736328125, 189.35848999023438, 180.0522003173828, 208.1095733642578))","('face', 0.9680420160293579, (438.7441711425781, 244.81454467773438, 85.85459899902344, 108.2496566772461))","('dice', 0.48912864923477173, (447.5689697265625, 50.716312408447266, 64.64842987060547, 107.42035675048828))","('key', 0.4638241231441498, (729.5185546875, 77.0860824584961, 131.1365509033203, 64.4969482421875))","('face', 0.27518486976623535, (63.019256591796875, 118.45800018310547, 49.712562561035156, 79.9193344116211))"
"('map', 0.9871296286582947, (1087.9373779296875, 188.4324951171875, 180.3601837158203, 210.5626983642578))","('face', 0.9707518219947815, (439.1784362792969, 243.72024536132812, 87.05770874023438, 106.72761535644531))","('dice', 0.5047898888587952, (448.035888671875, 50.17378234863281, 64.61686706542969, 105.17561340332031))","('key', 0.35964682698249817, (729.6324462890625, 76.22992706298828, 132.24575805664062, 64.95520782470703))","('face', 0.30575549602508545, (62.76862716674805, 117.3944320678711, 48.383460998535156, 80.86140441894531))"
"('map', 0.9926659464836121, (1088.8701171875, 189.5463104248047, 175.36679077148438, 209.89544677734375))","('face', 0.9669825434684753, (439.68524169921875, 242.87936401367188, 89.29645538330078, 104.76557922363281))","('dice', 0.5242810249328613, (448.69915771484375, 49.6064453125, 63.92646026611328, 104.3953628540039))","('key', 0.4244171679019928, (729.294921875, 75.66667938232422, 129.7353973388672, 66.54429626464844))","('face', 0.2862243354320526, (63.209075927734375, 117.14668273925781, 49.62767791748047, 79.72445678710938))"
"('map', 0.9940054416656494, (1089.2542724609375, 189.72792053222656, 170.88670349121094, 207.04531860351562))","('face', 0.9793152213096619, (440.0869140625, 242.1444854736328, 91.1243896484375, 104.65692901611328))","('dice', 0.5782966017723083, (448.7577819824219, 49.425804138183594, 64.36495208740234, 104.68887329101562))","('key', 0.46868640184402466, (730.7593383789062, 75.17728424072266, 131.4250030517578, 65.24128723144531))","('face', 0.3311786949634552, (63.35616683959961, 116.6708984375, 49.96809005737305, 80.58548736572266))"
"('map', 0.9943240880966187, (1089.3568115234375, 189.65194702148438, 169.18470764160156, 208.5164337158203))","('face', 0.9755927324295044, (440.00360107421875, 243.04043579101562, 89.94190216064453, 106.67552185058594))","('dice', 0.584018886089325, (448.5739440917969, 49.67314147949219, 64.77481842041016, 104.68887329101562))","('key', 0.45854994654655457, (730.8853759765625, 75.32258605957031, 131.44105529785156, 65.96199798583984))","('face', 0.3225855529308319, (63.4744987487793, 117.2916259765625, 50.8790397644043, 81.217529296875))"
"('map', 0.9931632876396179, (1089.3797607421875, 188.8008575439453, 168.19627380371094, 207.39947509765625))","('face', 0.9733108878135681, (440.11419677734375, 243.33111572265625, 88.77476501464844, 106.64948272705078))","('dice', 0.5047467350959778, (448.7774353027344, 49.71728515625, 64.20800018310547, 104.3316650390625))","('key', 0.4600882828235626, (731.0405883789062, 75.61356353759766, 130.51373291015625, 65.09809112548828))","('face', 0.33117973804473877, (63.663047790527344, 117.49833679199219, 50.64357376098633, 81.33658599853516))"
"('map', 0.9946238994598389, (1089.1087646484375, 189.3058319091797, 170.59490966796875, 208.26205444335938))","('face', 0.9712330102920532, (439.8948669433594, 243.62918090820312, 87.97645568847656, 106.3894271850586))","('dice', 0.5262375473976135, (448.49810791015625, 49.97683334350586, 64.36495208740234, 104.74000549316406))","('key', 0.397678405046463, (730.5736083984375, 75.29802703857422, 131.55340576171875, 65.03455352783203))","('face', 0.3124273419380188, (63.588443756103516, 117.77059173583984, 49.82191467285156, 81.81456756591797))"
"('map', 0.992837131023407, (1088.9991455078125, 189.5430145263672, 172.7322998046875, 208.1095733642578))","('face', 0.9736918210983276, (439.6728820800781, 243.5590362548828, 87.61207580566406, 107.9856948852539))","('dice', 0.5339944958686829, (447.83074951171875, 49.90851593017578, 64.27073669433594, 105.27196502685547))","('key', 0.41400840878486633, (729.7869873046875, 75.65077209472656, 132.48812866210938, 66.62557983398438))","('face', 0.27362754940986633, (63.692955017089844, 118.11311340332031, 49.63979721069336, 82.53681182861328))"
"('map', 0.9941892027854919, (1089.14208984375, 189.09884643554688, 171.59742736816406, 208.1095733642578))","('face', 0.9707714319229126, (439.6728820800781, 243.64227294921875, 87.29180908203125, 108.36863708496094))","('dice', 0.4871909022331238, (448.0271911621094, 49.947021484375, 64.83810424804688, 104.27437591552734))","('key', 0.3619222939014435, (729.6888427734375, 75.60823059082031, 130.8966522216797, 65.49662780761719))","('face', 0.31075194478034973, (63.47943878173828, 117.88359069824219, 50.12693405151367, 81.6549301147461))"
"('map', 0.9927805066108704, (1089.484375, 188.9578857421875, 169.55685424804688, 206.0368194580078))","('face', 0.9729717373847961, (439.6604919433594, 243.93264770507812, 88.0409164428711, 107.85395050048828))","('dice', 0.4891166687011719, (447.59295654296875, 50.19852828979492, 64.49078369140625, 105.39411163330078))","('key', 0.3746727406978607, (729.88427734375, 75.48509216308594, 130.25906372070312, 66.07482147216797))","('face', 0.27831077575683594, (63.85807800292969, 118.02910614013672, 48.98965835571289, 81.29688262939453))"
"('map', 0.9940419793128967, (1090.197265625, 187.6954345703125, 168.64859008789062, 209.12820434570312))","('face', 0.9685362577438354, (440.1788024902344, 244.4553680419922, 87.03645324707031, 109.72639465332031))","('dice', 0.4949690103530884, (447.8643798828125, 50.38921356201172, 64.42784118652344, 105.20130157470703))","('key', 0.349059134721756, (729.639404296875, 75.33348846435547, 133.8209686279297, 65.27314758300781))","('face', 0.2720785140991211, (64.23736572265625, 118.45528411865234, 49.15739059448242, 80.90089416503906))"
"('map', 0.9911028742790222, (1090.2880859375, 187.8369903564453, 168.31951904296875, 209.58822631835938))","('face', 0.9650673866271973, (440.1947326660156, 245.3804168701172, 85.7498550415039, 106.92322540283203))","('dice', 0.5397927761077881, (447.8475341796875, 50.746559143066406, 64.64842987060547, 106.51937103271484))","('key', 0.3462660610675812, (729.7099609375, 76.00092315673828, 132.50430297851562, 67.14813232421875))","('face', 0.3157934546470642, (64.71524810791016, 118.35806274414062, 50.43382263183594, 79.68553924560547))"
"('map', 0.990741491317749, (1090.567138671875, 187.59266662597656, 167.45877075195312, 209.4859161376953))","('face', 0.9650741219520569, (440.2106018066406, 245.668701171875, 86.40130615234375, 106.37643432617188))","('dice', 0.5706033706665039, (447.9838562011719, 50.87334442138672, 64.80644989013672, 106.207763671875))","('key', 0.39035657048225403, (730.5346069335938, 76.89128112792969, 134.31192016601562, 66.4793472290039))","('face', 0.3612276017665863, (65.14861297607422, 118.674072265625, 50.29855728149414, 80.9404067993164))"
"('map', 0.9902371168136597, (1090.236083984375, 187.5477752685547, 170.47000122070312, 210.66552734375))","('face', 0.9556721448898315, (440.2420654296875, 245.90994262695312, 84.99950408935547, 106.5063705444336))","('dice', 0.5571492314338684, (447.82232666015625, 50.821475982666016, 64.08271789550781, 107.45970153808594))","('face', 0.3998763859272003, (64.92852020263672, 118.64926147460938, 49.73684310913086, 81.1778793334961))","('key', 0.3975224196910858, (730.4760131835938, 76.68241119384766, 133.2341766357422, 66.59305572509766))"
"('map', 0.9904640913009644, (1090.3011474609375, 187.68899536132812, 168.8133544921875, 211.2320556640625))","('face', 0.9612382054328918, (439.8715515136719, 245.77049255371094, 85.18647003173828, 106.96238708496094))","('dice', 0.5801516771316528, (447.8982849121094, 50.854881286621094, 64.1766586303711, 108.1703872680664))","('face', 0.4055141806602478, (64.94940948486328, 118.5970687866211, 49.7004280090332, 80.23213195800781))","('key', 0.3791186511516571, (731.2052001953125, 76.87248992919922, 133.93536376953125, 65.17760467529297))"
"('map', 0.9900927543640137, (1089.9061279296875, 187.17713928222656, 169.92982482910156, 208.1095733642578))","('face', 0.9569622874259949, (439.8948669433594, 245.79701232910156, 85.33218383789062, 107.19766998291016))","('dice', 0.5261038541793823, (447.923828125, 50.884403228759766, 64.27073669433594, 107.0146255493164))","('face', 0.3630315661430359, (64.74118041992188, 118.2802963256836, 49.90713119506836, 80.19296264648438))","('key', 0.3499285578727722, (729.9738159179688, 76.6342544555664, 133.26670837402344, 66.17168426513672))"
"('map', 0.9923219680786133, (1089.5548095703125, 188.39349365234375, 171.6393280029297, 208.7711181640625))","('face', 0.9563068151473999, (439.654296875, 245.81752014160156, 85.33218383789062, 107.38102722167969))","('dice', 0.5124965310096741, (447.59295654296875, 50.865962982177734, 64.55379486083984, 106.81885528564453))","('face', 0.34516599774360657, (64.50869750976562, 118.58885192871094, 50.40919876098633, 80.97993469238281))","('key', 0.33924177289009094, (729.4827880859375, 76.76844787597656, 134.37753295898438, 66.15553283691406))"
"('map', 0.991244912147522, (1090.0693359375, 187.72113037109375, 168.48397827148438, 208.16038513183594))","('face', 0.9514980316162109, (439.39697265625, 245.79701232910156, 86.10649108886719, 106.58441162109375))","('dice', 0.5454933643341064, (447.59295654296875, 50.739009857177734, 64.83810424804688, 107.0146255493164))","('face', 0.3311794698238373, (64.62210845947266, 118.779296875, 49.615562438964844, 81.49560546875))","('key', 0.3094937801361084, (729.2145385742188, 76.1996841430664, 132.24575805664062, 66.10709381103516))"
"('map', 0.9909583330154419, (1089.98095703125, 186.9610595703125, 168.0321044921875, 208.00796508789062))","('face', 0.9569490551948547, (439.4824523925781, 245.45106506347656, 86.69712829589844, 108.09120178222656))","('dice', 0.51828533411026, (447.8643798828125, 50.986507415771484, 64.55379486083984, 106.24665832519531))","('key', 0.3327344059944153, (729.6959228515625, 75.98548126220703, 134.27914428710938, 66.1393814086914))","('face', 0.3242941200733185, (65.1170654296875, 118.47428894042969, 49.88277053833008, 80.62484741210938))"
"('map', 0.991698682308197, (1090.7584228515625, 186.11203002929688, 168.85458374023438, 209.89544677734375))","('face', 0.9623965620994568, (439.7403564453125, 245.06588745117188, 85.98045349121094, 107.88029479980469))","('dice', 0.599065363407135, (447.94091796875, 50.739009857177734, 64.49078369140625, 107.32860565185547))","('key', 0.3953965902328491, (730.7720336914062, 76.22992706298828, 132.42344665527344, 64.95520782470703))","('face', 0.364839643239975, (65.35440826416016, 117.88874816894531, 49.530845642089844, 79.88031768798828))"
"('map', 0.9916969537734985, (1090.7308349609375, 185.6222686767578, 169.59825134277344, 212.42149353027344))","('face', 0.9655917882919312, (440.11962890625, 244.09390258789062, 86.2958984375, 108.79277801513672))","('dice', 0.5261869430541992, (447.6090087890625, 50.304691314697266, 64.20800018310547, 106.06523895263672))","('key', 0.40256819128990173, (732.6449584960938, 75.61356353759766, 130.59339904785156, 64.62303924560547))","('face', 0.3363906443119049, (65.2065200805664, 118.42279052734375, 49.5792350769043, 80.50682830810547))"
"('map', 0.9924839735031128, (1090.2750244140625, 186.03729248046875, 168.68975830078125, 211.74838256835938))","('face', 0.9767600297927856, (440.2835388183594, 242.5584259033203, 88.47184753417969, 105.78077697753906))","('dice', 0.5668110847473145, (448.0533447265625, 49.61091613769531, 64.49078369140625, 103.54502868652344))","('key', 0.45754218101501465, (732.1572875976562, 74.1279296875, 131.68194580078125, 61.87485885620117))","('face', 0.3294508755207062, (65.56156921386719, 118.49602508544922, 49.664039611816406, 81.89450073242188))"
"('map', 0.9925348162651062, (1090.4462890625, 185.54837036132812, 168.44284057617188, 211.07737731933594))","('face', 0.9766921401023865, (440.26287841796875, 242.62249755859375, 90.16175079345703, 106.25962829589844))","('dice', 0.5915752649307251, (448.11480712890625, 49.241092681884766, 64.52228546142578, 102.99036407470703))","('key', 0.45512655377388, (731.6179809570312, 74.08943176269531, 133.64138793945312, 63.932559967041016))","('face', 0.31748390197753906, (64.8034896850586, 118.4797134399414, 49.337738037109375, 81.81456756591797))"
"('map', 0.9903555512428284, (1090.800048828125, 185.13812255859375, 168.64859008789062, 210.7169647216797))","('face', 0.9820065498352051, (440.189453125, 242.78811645507812, 88.83980560302734, 107.289306640625))","('dice', 0.6065801382064819, (448.52642822265625, 49.142494201660156, 64.61686706542969, 103.23580932617188))","('key', 0.4551606774330139, (731.7662963867188, 74.28981018066406, 133.7393035888672, 63.74553680419922))","('face', 0.33813631534576416, (65.06981658935547, 117.96129608154297, 49.615562438964844, 81.89450073242188))"
"('map', 0.9915609955787659, (1090.3800048828125, 185.65928649902344, 168.23733520507812, 210.76841735839844))","('face', 0.9793814420700073, (440.25250244140625, 243.03575134277344, 88.75308990478516, 106.75367736816406))","('dice', 0.5953508019447327, (448.1502685546875, 49.503074645996094, 64.42784118652344, 103.04695129394531))","('key', 0.42216745018959045, (732.2055053710938, 74.12200927734375, 133.0229034423828, 62.95674514770508))","('face', 0.3024474084377289, (65.06981658935547, 118.27497100830078, 49.5792350769043, 81.217529296875))"
"('map', 0.9912976026535034, (1090.940185546875, 185.81381225585938, 168.1552276611328, 211.49005126953125))","('face', 0.9800123572349548, (440.5627746582031, 243.48825073242188, 88.6556396484375, 107.80130767822266))","('dice', 0.5915362238883972, (448.33074951171875, 49.81351852416992, 64.42784118652344, 103.50079345703125))","('key', 0.4190438985824585, (732.4724731445312, 74.7203369140625, 132.5690155029297, 62.680686950683594))","('face', 0.3208785355091095, (65.52428436279297, 117.84236907958984, 49.688297271728516, 80.70362091064453))"
"('map', 0.9925503134727478, (1091.1402587890625, 186.1868896484375, 167.37701416015625, 211.95526123046875))","('face', 0.9721093773841858, (440.3597412109375, 244.26327514648438, 87.3344497680664, 107.11918640136719))","('dice', 0.6065784692764282, (448.2488708496094, 49.88703155517578, 64.90145111083984, 104.13444519042969))","('key', 0.3661518394947052, (731.83935546875, 75.03314971923828, 133.36434936523438, 63.80781555175781))","('face', 0.28782182931900024, (65.26980590820312, 117.99253845214844, 49.530845642089844, 81.49560546875))"
"('map', 0.9927269220352173, (1090.7723388671875, 186.3745880126953, 169.88833618164062, 210.9228515625))","('face', 0.9712278842926025, (440.4727783203125, 244.29901123046875, 86.57022094726562, 105.71623229980469))","('dice', 0.6213681697845459, (448.0971984863281, 50.06552505493164, 64.64842987060547, 104.5611572265625))","('key', 0.4319971203804016, (732.2161254882812, 75.24054718017578, 131.76234436035156, 64.33967590332031))","('face', 0.3346489667892456, (65.3226547241211, 118.17652130126953, 50.053558349609375, 81.05905151367188))"
