"('map', 0.9932279586791992, (948.0302734375, 300.44427490234375, 194.7779541015625, 218.52334594726562))","('face', 0.9913762807846069, (222.83006286621094, 369.1996765136719, 75.43418884277344, 116.27677917480469))","('dice', 0.5826165080070496, (308.55224609375, 147.10911560058594, 68.3824462890625, 108.89907836914062))","('ball', 0.5514435768127441, (66.95365142822266, 627.23779296875, 80.00575256347656, 92.93815612792969))","('cards', 0.28962448239326477, (560.1088256835938, 673.1155395507812, 94.67343139648438, 89.12257385253906))"
"('face', 0.9914981126785278, (224.9102783203125, 368.2491455078125, 75.10342407226562, 117.80548095703125))","('map', 0.9874292612075806, (950.572998046875, 303.0052185058594, 196.01824951171875, 219.8074951171875))","('ball', 0.6177818775177002, (65.98027038574219, 627.274658203125, 78.9579086303711, 94.47106170654297))","('dice', 0.6167330145835876, (309.5104064941406, 147.2696075439453, 65.8591537475586, 107.35481262207031))"
"('face', 0.9949007034301758, (226.67015075683594, 369.3351745605469, 75.71094512939453, 117.44651794433594))","('map', 0.9872379302978516, (950.8226928710938, 303.8571472167969, 193.30935668945312, 219.00401306152344))","('dice', 0.6199358701705933, (311.3818664550781, 147.3430938720703, 64.71159362792969, 110.31732177734375))","('ball', 0.5783645510673523, (67.7841796875, 627.4489135742188, 78.07613372802734, 94.66226196289062))","('key', 0.32801252603530884, (595.8603515625, 197.78170776367188, 125.77456665039062, 68.75728607177734))"
"('face', 0.9967398643493652, (226.80795288085938, 369.3412170410156, 77.90476989746094, 117.51823425292969))","('map', 0.9879065155982971, (951.8018188476562, 303.65283203125, 191.24391174316406, 217.14060974121094))","('dice', 0.6454839110374451, (311.91357421875, 147.3107452392578, 65.15547180175781, 108.66006469726562))","('ball', 0.5514901280403137, (68.32060241699219, 627.36962890625, 75.80342102050781, 95.28685760498047))","('key', 0.36500978469848633, (595.15087890625, 197.85145568847656, 126.76102447509766, 66.560546875))"
"('face', 0.9970271587371826, (228.4654998779297, 369.5417175292969, 78.09519958496094, 115.7386474609375))","('map', 0.9866372346878052, (953.18603515625, 305.3564147949219, 193.12066650390625, 219.1644744873047))","('dice', 0.6526220440864563, (312.7985534667969, 147.4732208251953, 66.14920806884766, 107.06689453125))","('ball', 0.5028328895568848, (70.83025360107422, 627.908935546875, 76.73442840576172, 93.62617492675781))","('key', 0.2723149061203003, (595.88720703125, 197.49111938476562, 124.97871398925781, 65.09809112548828))"
"('face', 0.9949629306793213, (231.62753295898438, 369.0711364746094, 77.35514831542969, 113.63870239257812))","('map', 0.9895598292350769, (953.509033203125, 303.6072082519531, 189.8019561767578, 221.80206298828125))","('dice', 0.6934130787849426, (314.5715637207031, 147.2432403564453, 65.92350769042969, 109.24525451660156))","('ball', 0.4794033169746399, (69.41259765625, 627.5944213867188, 77.0535659790039, 92.11663818359375))","('key', 0.39447149634361267, (597.0446166992188, 197.91885375976562, 125.64411926269531, 65.704833984375))"
"('face', 0.9913545846939087, (233.19821166992188, 369.48681640625, 77.54423522949219, 113.29243469238281))","('map', 0.9796927571296692, (955.4285888671875, 304.92767333984375, 192.93215942382812, 221.42332458496094))","('dice', 0.7235164642333984, (315.9571533203125, 147.8087921142578, 65.82701110839844, 109.68621063232422))","('ball', 0.493055135011673, (69.76529693603516, 627.597412109375, 78.20967864990234, 91.9404067993164))","('key', 0.37191876769065857, (599.70947265625, 197.56907653808594, 126.16667938232422, 67.31226348876953))","('cards', 0.2500157356262207, (576.3825073242188, 674.2734985351562, 94.76593780517578, 89.6873550415039))"
"('face', 0.992002010345459, (237.78887939453125, 370.6657409667969, 73.54298400878906, 113.69420623779297))","('map', 0.9796180129051208, (960.9453735351562, 303.14166259765625, 193.82919311523438, 222.56146240234375))","('dice', 0.6744558215141296, (318.0472106933594, 148.12579345703125, 66.66802978515625, 111.1554183959961))","('ball', 0.514533281326294, (70.18728637695312, 627.2254638671875, 80.67262268066406, 94.29895782470703))","('key', 0.31014084815979004, (601.7188720703125, 197.8114776611328, 127.42036437988281, 65.78509521484375))"
"('face', 0.9931421875953674, (241.9279327392578, 370.3996887207031, 77.69583129882812, 114.99227905273438))","('map', 0.9683022499084473, (966.2354125976562, 302.9513244628906, 197.65213012695312, 219.91485595703125))","('dice', 0.6101674437522888, (320.4866943359375, 147.84812927246094, 69.22230529785156, 109.36534881591797))","('ball', 0.39690661430358887, (71.56378936767578, 627.7418212890625, 80.02528381347656, 97.6790771484375))","('key', 0.31611940264701843, (604.5048828125, 197.51280212402344, 128.67864990234375, 65.00279998779297))"
"('face', 0.9885883927345276, (243.905029296875, 370.2952575683594, 82.1433334350586, 113.18184661865234))","('map', 0.987139880657196, (969.0426635742188, 300.55999755859375, 198.61959838867188, 222.45281982421875))","('dice', 0.6537941694259644, (323.7601013183594, 148.135009765625, 67.7178955078125, 112.8782958984375))","('key', 0.3470403254032135, (607.5511474609375, 198.1230926513672, 130.45001220703125, 64.6861801147461))","('ball', 0.29983147978782654, (72.7257308959961, 627.30224609375, 79.96669006347656, 97.11138153076172))"
"('map', 0.985000729560852, (974.6048583984375, 301.0308532714844, 202.9329833984375, 219.7538299560547))","('face', 0.9746777415275574, (248.39556884765625, 370.6353759765625, 78.26698303222656, 121.67863464355469))","('dice', 0.646778404712677, (328.3174133300781, 147.61328125, 69.17162322998047, 111.86324310302734))","('key', 0.37629643082618713, (612.35693359375, 198.47320556640625, 133.08787536621094, 63.90134811401367))"
"('face', 0.9926005601882935, (251.36207580566406, 371.8739013671875, 79.55775451660156, 120.08500671386719))","('map', 0.9880874156951904, (978.1387939453125, 301.4971618652344, 200.9608612060547, 211.59335327148438))","('dice', 0.5953433513641357, (330.4169006347656, 148.04299926757812, 72.0677261352539, 105.31694793701172))","('key', 0.3314630091190338, (616.7840576171875, 197.6935272216797, 133.331787109375, 65.89761352539062))","('ball', 0.2604701519012451, (76.0748291015625, 627.78076171875, 83.80438232421875, 95.01245880126953))"
"('map', 0.9927209615707397, (988.5665283203125, 299.65509033203125, 195.4925537109375, 221.36927795410156))","('face', 0.9924785494804382, (255.82333374023438, 371.6954650878906, 82.48497009277344, 116.16327667236328))","('dice', 0.491061270236969, (331.7062683105469, 148.5382537841797, 70.86386108398438, 106.66249084472656))","('key', 0.40373024344444275, (622.1063842773438, 198.5489501953125, 137.21200561523438, 64.29256439208984))"
"('face', 0.9903814196586609, (259.6298522949219, 372.222900390625, 81.52398681640625, 110.03489685058594))","('map', 0.9901678562164307, (989.6038208007812, 300.6824645996094, 193.49822998046875, 220.82948303222656))","('dice', 0.49680015444755554, (350.50054931640625, 148.98675537109375, 67.9829330444336, 105.21414184570312))","('key', 0.38626188039779663, (624.9840698242188, 198.07736206054688, 138.4232940673828, 64.2141342163086))"
"('map', 0.9939379692077637, (991.5950927734375, 298.3747253417969, 195.01585388183594, 216.2940673828125))","('face', 0.9862805604934692, (265.49822998046875, 372.35888671875, 82.52525329589844, 112.20513916015625))","('dice', 0.46946680545806885, (352.2961730957031, 150.66775512695312, 68.24901580810547, 102.02062225341797))","('key', 0.30533015727996826, (627.7222900390625, 197.99403381347656, 131.5052490234375, 62.98749542236328))"
"('map', 0.9958274364471436, (993.71826171875, 296.7319030761719, 188.87747192382812, 212.42149353027344))","('face', 0.9903809428215027, (269.3532409667969, 373.05584716796875, 79.77169799804688, 113.62483215332031))","('dice', 0.5413501858711243, (354.9142761230469, 152.13836669921875, 65.57036590576172, 103.29253387451172))","('ball', 0.34240683913230896, (112.32809448242188, 631.5745239257812, 85.16567993164062, 94.32630920410156))"
"('map', 0.9908874034881592, (997.0256958007812, 298.42608642578125, 189.06201171875, 216.13571166992188))","('face', 0.9871073365211487, (272.2330627441406, 373.50927734375, 77.24191284179688, 111.57685089111328))","('dice', 0.7078266739845276, (355.7742919921875, 151.55783081054688, 64.74319458007812, 105.7420425415039))","('key', 0.42490434646606445, (644.1832275390625, 197.98028564453125, 127.68505859375, 71.84622192382812))","('ball', 0.39135003089904785, (117.89775085449219, 631.5322875976562, 85.37385559082031, 93.48217010498047))"
"('face', 0.9949729442596436, (277.4798889160156, 374.29248046875, 80.31887817382812, 111.01982116699219))","('map', 0.990831732749939, (1000.0759887695312, 301.11065673828125, 186.35821533203125, 219.0574951171875))","('dice', 0.7814886569976807, (358.3752136230469, 152.17906188964844, 66.60295104980469, 106.94932556152344))","('key', 0.5653790831565857, (644.8724975585938, 198.68002319335938, 126.39019775390625, 66.82106018066406))","('ball', 0.3747279942035675, (119.11597442626953, 630.7702026367188, 83.49803924560547, 93.89119720458984))"
"('face', 0.994525671005249, (282.76177978515625, 376.9195861816406, 79.77169799804688, 110.573486328125))","('map', 0.9912504553794861, (1004.1646728515625, 300.1243896484375, 185.49575805664062, 216.82278442382812))","('dice', 0.8165839314460754, (362.5603942871094, 153.04588317871094, 63.988914489746094, 107.0146255493164))","('key', 0.6061018705368042, (648.77001953125, 199.4002227783203, 130.4818572998047, 65.86544799804688))","('ball', 0.39319294691085815, (121.47085571289062, 631.0052490234375, 87.99793243408203, 92.66256713867188))"
"('face', 0.9893350601196289, (288.7903747558594, 376.8359069824219, 83.15220642089844, 109.16527557373047))","('map', 0.9882602095603943, (1009.21435546875, 298.4839172363281, 181.95236206054688, 215.8193359375))","('dice', 0.8493227362632751, (366.4430236816406, 153.65667724609375, 61.23779296875, 112.50687408447266))","('key', 0.5507702231407166, (651.9620361328125, 200.06036376953125, 128.30221557617188, 66.23633575439453))","('ball', 0.4063172936439514, (120.87650299072266, 631.38232421875, 86.31697845458984, 93.00677490234375))"
"('map', 0.9842796921730042, (1008.8914794921875, 300.8349609375, 183.3346710205078, 222.1814422607422))","('face', 0.9725078344345093, (293.16082763671875, 379.0626220703125, 87.2705078125, 108.62028503417969))","('dice', 0.8097705245018005, (369.2919616699219, 155.2280731201172, 62.506614685058594, 110.43859100341797))","('key', 0.7197669148445129, (655.1858520507812, 201.03114318847656, 125.85135650634766, 65.20943450927734))","('ball', 0.32672247290611267, (120.26396942138672, 631.7451782226562, 81.28549194335938, 94.19685363769531))"
"('map', 0.9885356426239014, (1015.8824462890625, 301.44378662109375, 185.49575805664062, 222.77891540527344))","('face', 0.9834257960319519, (297.30755615234375, 379.3954162597656, 80.57420349121094, 113.6109619140625))","('key', 0.8114878535270691, (659.1527099609375, 201.19337463378906, 130.38633728027344, 65.80115509033203))","('dice', 0.7682758569717407, (371.4311218261719, 155.59085083007812, 64.45930480957031, 109.0986557006836))"
"('map', 0.9861903786659241, (1018.8804931640625, 301.1139831542969, 184.14212036132812, 223.2689666748047))","('face', 0.9771386384963989, (298.0983581542969, 379.5646667480469, 82.706787109375, 112.36962127685547))","('dice', 0.7897481322288513, (376.2959289550781, 156.32972717285156, 65.25098419189453, 107.73552703857422))","('key', 0.7677560448646545, (662.45068359375, 200.91226196289062, 134.2955322265625, 65.43270111083984))"
"('face', 0.9928504824638367, (299.32757568359375, 381.91412353515625, 81.08729553222656, 113.22330474853516))","('map', 0.9867100715637207, (1021.2841186523438, 300.579833984375, 188.04925537109375, 222.56146240234375))","('key', 0.8181933760643005, (664.2125854492188, 202.23739624023438, 131.89108276367188, 65.6086654663086))","('dice', 0.7818450927734375, (379.8881530761719, 156.39462280273438, 65.79487609863281, 110.91144561767578))","('ball', 0.32673734426498413, (120.01811218261719, 650.9579467773438, 88.18074035644531, 97.040283203125))"
"('face', 0.9877405762672424, (301.6814270019531, 382.6929016113281, 84.33802795410156, 112.4931411743164))","('map', 0.9714218974113464, (1022.0966186523438, 303.5853271484375, 187.453369140625, 218.2567596435547))","('key', 0.8295292258262634, (667.3214721679688, 202.9024200439453, 132.61758422851562, 66.5280532836914))","('dice', 0.6981420516967773, (381.91607666015625, 156.6857452392578, 67.38804626464844, 109.43211364746094))","('ball', 0.34063878655433655, (121.59132385253906, 651.2548217773438, 89.82121276855469, 96.7475357055664))"
"('face', 0.9815581440925598, (302.88983154296875, 383.7602844238281, 83.43689727783203, 114.34837341308594))","('map', 0.9788894653320312, (1023.8341674804688, 303.3676452636719, 187.81983947753906, 219.64657592773438))","('key', 0.826529324054718, (670.4552612304688, 204.51510620117188, 135.67967224121094, 64.16712188720703))","('dice', 0.5705253481864929, (381.2232971191406, 157.43397521972656, 68.1158447265625, 109.86042022705078))","('ball', 0.29167360067367554, (122.1720962524414, 650.276611328125, 90.00779724121094, 96.57350158691406))"
"('map', 0.9906195402145386, (1026.482666015625, 304.7536315917969, 185.45046997070312, 216.55825805664062))","('face', 0.9818828105926514, (305.0237731933594, 384.279052734375, 83.09132385253906, 109.51229858398438))","('key', 0.8116295337677002, (672.9168090820312, 205.15090942382812, 133.8536376953125, 64.6388168334961))","('dice', 0.5163971781730652, (382.5230712890625, 158.93284606933594, 67.8171615600586, 110.83023834228516))","('cards', 0.345528781414032, (655.9130249023438, 678.9786987304688, 99.52015686035156, 82.52306365966797))"
"('map', 0.9906248450279236, (1029.22900390625, 305.30023193359375, 182.26358032226562, 216.2412567138672))","('face', 0.9722419381141663, (306.5603942871094, 384.43939208984375, 83.457275390625, 112.10929870605469))","('key', 0.8587230443954468, (674.1126708984375, 205.19012451171875, 135.74594116210938, 64.05754852294922))","('dice', 0.48901501297950745, (398.0368347167969, 159.74972534179688, 66.4405517578125, 110.80319213867188))","('cards', 0.30993226170539856, (656.7225341796875, 680.7625732421875, 103.68058013916016, 82.4676742553711))"
"('map', 0.9947177171707153, (1028.7171630859375, 306.24786376953125, 183.42420959472656, 216.1884765625))","('face', 0.9667115211486816, (308.0774230957031, 384.2994384765625, 85.72892761230469, 111.46794128417969))","('key', 0.8172077536582947, (674.8788452148438, 205.11660766601562, 131.85888671875, 64.54419708251953))","('dice', 0.4251791536808014, (384.5181579589844, 159.6627655029297, 64.20800018310547, 110.85730743408203))"
"('map', 0.9930188655853271, (1030.05224609375, 306.6589660644531, 186.31271362304688, 215.03042602539062))","('face', 0.9582867622375488, (309.241455078125, 384.5984802246094, 86.71829986572266, 111.80863189697266))","('key', 0.7529029250144958, (675.4527587890625, 206.00987243652344, 135.84539794921875, 63.621150970458984))","('dice', 0.5202850103378296, (398.28271484375, 160.3308868408203, 64.99659729003906, 111.79498291015625))"
"('map', 0.9920187592506409, (1029.2825927734375, 306.75140380859375, 185.81304931640625, 214.55845642089844))","('face', 0.971804678440094, (309.71783447265625, 390.5130615234375, 85.51988220214844, 121.17467498779297))","('key', 0.7552210092544556, (675.150390625, 206.544189453125, 135.8619842529297, 63.419551849365234))","('dice', 0.4851805567741394, (398.5915832519531, 160.94300842285156, 64.8697738647461, 111.08759307861328))"
"('map', 0.9841312766075134, (1029.6939697265625, 307.2220153808594, 183.3794403076172, 217.24667358398438))","('face', 0.9832318425178528, (311.43463134765625, 391.0970153808594, 84.83364868164062, 119.82144165039062))","('key', 0.7372835278511047, (675.438232421875, 207.57044982910156, 133.78829956054688, 63.90134811401367))","('dice', 0.5781474709510803, (398.71014404296875, 161.7953338623047, 64.1766586303711, 111.41352081298828))"
"('face', 0.9844818711280823, (311.93505859375, 392.52227783203125, 85.18647003173828, 119.85070037841797))","('map', 0.9809058904647827, (1028.740966796875, 308.2440185546875, 184.09715270996094, 216.45254516601562))","('key', 0.7318210601806641, (676.0784301757812, 208.1808319091797, 128.8515625, 63.90134811401367))","('dice', 0.5377634763717651, (400.42156982421875, 162.53378295898438, 63.80172348022461, 110.68152618408203))"
"('face', 0.990810215473175, (313.0245056152344, 392.7887878417969, 85.02025604248047, 119.67526245117188))","('map', 0.9865861535072327, (1030.458740234375, 309.4357604980469, 187.22467041015625, 211.74838256835938))","('key', 0.6825479865074158, (676.1910400390625, 208.89463806152344, 125.58279418945312, 64.32396697998047))","('dice', 0.5685281157493591, (399.8538513183594, 163.11331176757812, 62.99686050415039, 111.63134002685547))"
"('face', 0.9902212023735046, (314.809326171875, 392.1342468261719, 84.85436248779297, 118.78742980957031))","('map', 0.9821566939353943, (1031.584716796875, 309.41607666015625, 185.08863830566406, 210.61410522460938))","('key', 0.6135699152946472, (676.5436401367188, 208.48272705078125, 127.55264282226562, 65.86544799804688))","('dice', 0.5355335474014282, (400.7394104003906, 163.2327880859375, 66.0201416015625, 110.0751953125))"
"('face', 0.9895952939987183, (316.1474304199219, 391.85052490234375, 85.49900817871094, 120.79069519042969))","('map', 0.9817226529121399, (1033.27783203125, 310.195556640625, 183.468994140625, 212.6290283203125))","('key', 0.6620070338249207, (679.1889038085938, 208.8728485107422, 129.56130981445312, 64.02628326416016))","('dice', 0.5430874824523926, (400.46624755859375, 163.2783966064453, 65.41047668457031, 109.24525451660156))"
"('face', 0.9889340400695801, (316.3616943359375, 391.7210998535156, 86.10649108886719, 118.38211822509766))","('map', 0.9808785319328308, (1031.9776611328125, 310.9851379394531, 185.90379333496094, 215.0829315185547))","('key', 0.6237777471542358, (679.6792602539062, 208.61911010742188, 129.67205810546875, 64.90765380859375))","('dice', 0.5604507923126221, (400.6416320800781, 163.21742248535156, 66.37569427490234, 109.8201904296875))"
"('face', 0.9870923161506653, (316.4205017089844, 391.64434814453125, 85.5825424194336, 115.8941650390625))","('map', 0.9741982817649841, (1031.914794921875, 310.33160400390625, 188.3708953857422, 215.0829315185547))","('dice', 0.6241411566734314, (400.3550720214844, 163.39210510253906, 66.63548278808594, 109.71300506591797))","('key', 0.6094682216644287, (679.6642456054688, 208.06980895996094, 130.2431640625, 65.03455352783203))"
"('face', 0.9866901636123657, (316.5117492675781, 391.7922058105469, 85.207275390625, 118.41101837158203))","('map', 0.9751394391059875, (1032.0076904296875, 309.64849853515625, 187.6823272705078, 216.13571166992188))","('dice', 0.6495642066001892, (400.1644592285156, 163.1813507080078, 66.89628601074219, 109.87382507324219))","('key', 0.6093396544456482, (679.3671875, 207.596923828125, 127.79421997070312, 65.03455352783203))"
"('face', 0.988227367401123, (316.7004089355469, 391.41204833984375, 85.47813415527344, 119.12140655517578))","('map', 0.9714856147766113, (1031.44091796875, 308.9623107910156, 184.00729370117188, 216.71693420410156))","('dice', 0.6639550924301147, (400.5959777832031, 163.10800170898438, 65.28285217285156, 111.29119110107422))","('key', 0.5886326432228088, (679.543212890625, 206.92135620117188, 127.39703369140625, 64.70197296142578))"
"('face', 0.9851747155189514, (316.317626953125, 391.0737609863281, 85.45726776123047, 118.80193328857422))","('map', 0.97139573097229, (1031.0423583984375, 309.7301940917969, 184.5021209716797, 216.1884765625))","('dice', 0.6210111975669861, (400.63592529296875, 163.097412109375, 66.37569427490234, 110.64100646972656))","('key', 0.6124818921089172, (679.4440307617188, 206.73867797851562, 129.3242950439453, 63.792236328125))"
"('face', 0.984233021736145, (316.5691833496094, 391.1944274902344, 85.12409973144531, 119.33972930908203))","('map', 0.9723587036132812, (1032.779296875, 308.9441833496094, 185.76768493652344, 218.2567596435547))","('dice', 0.6393330097198486, (400.90313720703125, 162.96759033203125, 66.7005844116211, 111.4815444946289))","('key', 0.6193234920501709, (680.542236328125, 206.70169067382812, 131.45709228515625, 62.941375732421875))"
"('face', 0.9870845079421997, (315.9863586425781, 391.1854553222656, 85.35301208496094, 119.07779693603516))","('map', 0.9766477942466736, (1033.4281005859375, 308.8171081542969, 189.01583862304688, 217.51202392578125))","('key', 0.6409388184547424, (680.3732299804688, 206.88218688964844, 130.72100830078125, 63.156883239746094))","('dice', 0.5854748487472534, (401.3327331542969, 162.88404846191406, 65.79487609863281, 110.73558044433594))"
"('face', 0.9866877198219299, (317.20782470703125, 391.0162048339844, 84.21458435058594, 119.64604949951172))","('map', 0.9849656820297241, (1036.8797607421875, 308.4332275390625, 192.039306640625, 216.7698516845703))","('key', 0.6729543209075928, (681.3943481445312, 207.37962341308594, 134.3447265625, 63.683311462402344))","('dice', 0.6535017490386963, (401.6351623535156, 162.80438232421875, 66.2785415649414, 110.41162872314453))"
"('map', 0.9888700842857361, (1038.528076171875, 307.6986389160156, 193.63999938964844, 218.36334228515625))","('face', 0.9872708320617676, (317.18408203125, 390.8404235839844, 83.17251586914062, 119.5584487915039))","('key', 0.6684194207191467, (681.9744262695312, 207.37222290039062, 135.580322265625, 63.99502944946289))","('dice', 0.5492593050003052, (403.09039306640625, 162.4405975341797, 64.99659729003906, 109.55239868164062))"
"('face', 0.9864715933799744, (317.62384033203125, 390.7542419433594, 81.56380462646484, 118.75843811035156))","('map', 0.9858813285827637, (1036.75, 306.5368347167969, 188.27894592285156, 221.26121520996094))","('dice', 0.617552638053894, (403.2379455566406, 162.14544677734375, 64.3963851928711, 109.79338073730469))","('key', 0.5861235857009888, (681.7107543945312, 207.02967834472656, 133.52725219726562, 65.05043029785156))"
"('map', 0.9787148833274841, (1036.53662109375, 306.8328552246094, 186.58584594726562, 220.82948303222656))","('face', 0.9785727858543396, (317.9696044921875, 390.3727722167969, 81.20616149902344, 115.79518127441406))","('dice', 0.6023735404014587, (404.28094482421875, 161.7085723876953, 65.34663391113281, 109.60590362548828))","('key', 0.5473045110702515, (682.1655883789062, 205.79135131835938, 129.30850219726562, 64.6703872680664))"
"('map', 0.9849715232849121, (1039.189697265625, 305.2503967285156, 189.33914184570312, 218.41665649414062))","('face', 0.9765288829803467, (318.6252136230469, 390.2705078125, 81.26565551757812, 120.1729965209961))","('dice', 0.63918536901474, (403.2453918457031, 161.95082092285156, 64.99659729003906, 108.56724548339844))","('key', 0.5536723732948303, (682.2771606445312, 205.6687774658203, 133.2341766357422, 65.44867706298828))"
"('map', 0.9883562326431274, (1040.6971435546875, 305.5733947753906, 190.49832153320312, 216.50540161132812))","('face', 0.963032603263855, (318.6087341308594, 390.0679931640625, 81.34505462646484, 118.72945404052734))","('dice', 0.6354115605354309, (404.29693603515625, 161.2022705078125, 65.4743881225586, 109.0587158203125))","('key', 0.5667500495910645, (683.6599731445312, 205.75982666015625, 136.4770050048828, 65.72087860107422))"
"('map', 0.9892940521240234, (1042.0789794921875, 305.37286376953125, 188.92356872558594, 215.9247283935547))","('face', 0.9618517160415649, (320.1510009765625, 384.60919189453125, 83.25377655029297, 112.96100616455078))","('dice', 0.697799563407898, (404.6468505859375, 161.04550170898438, 65.12366485595703, 108.9123764038086))","('key', 0.564933180809021, (692.5570678710938, 205.9216766357422, 129.3716583251953, 67.724365234375))"
"('map', 0.9927877187728882, (1042.1578369140625, 304.5423583984375, 188.14109802246094, 217.4589385986328))","('face', 0.9646276235580444, (319.8623352050781, 384.7456359863281, 83.31477355957031, 112.35591125488281))","('dice', 0.6912684440612793, (404.16094970703125, 160.90158081054688, 66.7005844116211, 107.55155944824219))","('key', 0.5664792060852051, (692.7625732421875, 206.0390167236328, 129.4032440185547, 67.54273223876953))"
"('map', 0.9913836121559143, (1040.7618408203125, 303.5718078613281, 186.130859375, 220.7216796875))","('face', 0.9713744521141052, (319.383544921875, 384.90618896484375, 83.538818359375, 112.39705657958984))","('dice', 0.7076216340065002, (403.9397888183594, 160.5740509033203, 67.28941345214844, 108.62028503417969))","('key', 0.5699961185455322, (692.6243896484375, 205.25228881835938, 128.28656005859375, 67.4603271484375))"
"('map', 0.9894745349884033, (1039.2802734375, 304.539794921875, 186.22177124023438, 221.1531982421875))","('face', 0.9672044515609741, (319.22760009765625, 384.846923828125, 83.31477355957031, 113.19567108154297))","('dice', 0.6428558230400085, (403.66827392578125, 160.8765869140625, 67.75096893310547, 107.49906158447266))","('key', 0.564720869064331, (692.4146118164062, 205.08888244628906, 128.03623962402344, 67.06620788574219))"
"('map', 0.9887983798980713, (1039.220947265625, 304.29302978515625, 183.42420959472656, 221.09921264648438))","('face', 0.9695914387702942, (319.42034912109375, 384.69378662109375, 82.90895080566406, 113.29243469238281))","('dice', 0.7044950723648071, (403.3049011230469, 160.5609893798828, 67.85028839111328, 108.11759185791016))","('key', 0.5836647152900696, (692.5390014648438, 204.91162109375, 127.90345764160156, 67.1645278930664))"
"('map', 0.9885205626487732, (1040.7117919921875, 303.04229736328125, 186.08543395996094, 216.55825805664062))","('face', 0.9754050970077515, (319.4698791503906, 384.5877380371094, 83.01022338867188, 114.12525939941406))","('dice', 0.6778598427772522, (403.90069580078125, 159.81201171875, 68.2156982421875, 108.03843688964844))","('key', 0.5556610226631165, (692.5450439453125, 204.89053344726562, 128.71006774902344, 68.3555908203125))"
"('map', 0.9886054396629333, (1041.6988525390625, 302.1932373046875, 187.4991455078125, 218.73684692382812))","('face', 0.9788854718208313, (319.63427734375, 384.1574401855469, 82.706787109375, 111.95886993408203))","('dice', 0.6976324319839478, (403.86944580078125, 159.3570556640625, 66.89628601074219, 108.09120178222656))","('key', 0.6757822632789612, (692.718017578125, 204.14930725097656, 129.94143676757812, 67.6417465209961))"
"('map', 0.992732584476471, (1043.2105712890625, 302.31402587890625, 184.27703857421875, 218.20347595214844))","('face', 0.9788806438446045, (319.62945556640625, 383.8742370605469, 83.11161041259766, 113.11278533935547))","('dice', 0.7042642831802368, (403.7607421875, 159.00558471679688, 65.73065185546875, 108.58051300048828))","('key', 0.6345519423484802, (692.879638671875, 203.35430908203125, 130.81678771972656, 68.13898468017578))"
"('map', 0.990620493888855, (1043.016357421875, 302.5357666015625, 186.130859375, 216.87571716308594))","('face', 0.9788681268692017, (319.8504943847656, 383.4403076171875, 83.88626098632812, 112.53433990478516))","('dice', 0.7229862809181213, (404.0104675292969, 158.98484802246094, 65.44242858886719, 109.03209686279297))","('key', 0.6423367857933044, (693.1454467773438, 203.10592651367188, 132.1328125, 66.98439025878906))"
"('map', 0.9917747974395752, (1042.9234619140625, 301.353759765625, 185.26947021484375, 219.53933715820312))","('face', 0.980127215385437, (319.9844055175781, 383.6502990722656, 84.02973937988281, 112.05457305908203))","('dice', 0.7476009130477905, (404.06573486328125, 159.34703063964844, 65.53836059570312, 108.13079071044922))","('key', 0.6594147682189941, (693.041259765625, 203.46437072753906, 131.5052490234375, 66.62557983398438))"
"('map', 0.9917720556259155, (1044.6153564453125, 301.20050048828125, 186.4947509765625, 222.61581420898438))","('face', 0.9804264307022095, (320.2947998046875, 383.9947509765625, 83.68170928955078, 112.06825256347656))","('dice', 0.7327069044113159, (404.24884033203125, 159.90699768066406, 64.2393569946289, 108.83263397216797))","('key', 0.6621389389038086, (692.5936279296875, 203.73583984375, 130.6252899169922, 67.1645278930664))"
"('map', 0.9915799498558044, (1045.22021484375, 301.4471130371094, 184.86282348632812, 222.45281982421875))","('face', 0.9815835952758789, (320.6826477050781, 384.1964111328125, 84.11184692382812, 112.08193969726562))","('dice', 0.7536047697067261, (404.83740234375, 160.066162109375, 64.93315124511719, 108.31574249267578))","('key', 0.6046851277351379, (692.8994750976562, 204.35226440429688, 133.2504425048828, 65.849365234375))"
"('map', 0.9907594323158264, (1044.7984619140625, 302.4080505371094, 184.59222412109375, 221.1531982421875))","('face', 0.9824127554893494, (321.0457763671875, 384.5769348144531, 83.70213317871094, 113.23712158203125))","('dice', 0.7788533568382263, (404.91265869140625, 160.17674255371094, 66.4729995727539, 107.77498626708984))","('key', 0.5966008901596069, (692.8599853515625, 204.32679748535156, 131.64979553222656, 66.28486633300781))"
"('map', 0.991776704788208, (1044.9239501953125, 302.29388427734375, 183.91746520996094, 218.1501922607422))","('face', 0.9823917150497437, (321.2810974121094, 384.7353210449219, 84.23514556884766, 113.88866424560547))","('dice', 0.8093305230140686, (405.20013427734375, 160.27230834960938, 64.80644989013672, 108.95226287841797))","('key', 0.5867002010345459, (692.8533325195312, 204.72402954101562, 130.8647003173828, 66.560546875))"
"('map', 0.995178759098053, (1048.5872802734375, 302.00213623046875, 184.68238830566406, 216.13571166992188))","('face', 0.9788255095481873, (322.2912292480469, 384.69378662109375, 84.0707778930664, 113.44466400146484))","('dice', 0.8546491265296936, (405.3199768066406, 159.81201171875, 63.212547302246094, 110.15584564208984))","('key', 0.7006074786186218, (693.1525268554688, 204.35226440429688, 128.6158447265625, 65.1298828125))","('ball', 0.2696602940559387, (157.77027893066406, 655.5267944335938, 88.48265838623047, 91.64486694335938))"
