"('face', 0.9674935340881348, (740.3522338867188, 269.7384948730469, 85.49900817871094, 106.83189392089844))","('dice', 0.9640655517578125, (714.6900634765625, 76.88188934326172, 64.3963851928711, 108.73966979980469))","('ball', 0.8958675265312195, (946.8670043945312, 601.030029296875, 90.37110900878906, 93.72908782958984))","('key', 0.5329692959785461, (1000.4700927734375, 119.55601501464844, 100.74136352539062, 50.05499267578125))"
"('face', 0.9857445359230042, (743.68798828125, 268.87652587890625, 89.52566528320312, 103.24842071533203))","('dice', 0.9455277323722839, (721.944580078125, 76.00607299804688, 67.68484497070312, 107.48594665527344))","('ball', 0.8770326972007751, (950.18359375, 601.633544921875, 91.15776062011719, 99.0146484375))","('key', 0.530884325504303, (1005.3660888671875, 118.71550750732422, 99.75017547607422, 50.03055953979492))"
"('face', 0.9849450588226318, (747.6036376953125, 268.9654235839844, 85.08255004882812, 104.07726287841797))","('ball', 0.8610458970069885, (953.72119140625, 601.1339111328125, 92.68375396728516, 97.82823944091797))","('dice', 0.8214768171310425, (727.2318115234375, 75.08599853515625, 64.27073669433594, 106.96238708496094))","('key', 0.6585889458656311, (1010.1077270507812, 117.69424438476562, 102.95428466796875, 49.40846633911133))"
"('face', 0.988036572933197, (754.0918579101562, 267.7508544921875, 90.216796875, 102.05799102783203))","('ball', 0.8192833065986633, (957.0862426757812, 600.2314453125, 94.3619155883789, 94.2593994140625))","('key', 0.7722445726394653, (1013.054931640625, 117.1706771850586, 97.86860656738281, 50.84945297241211))","('dice', 0.7239705920219421, (730.489013671875, 74.06867980957031, 66.79837036132812, 111.34554290771484))"
"('face', 0.9887071847915649, (758.356201171875, 268.1798400878906, 93.78772735595703, 103.12874603271484))","('ball', 0.7483116984367371, (961.8123779296875, 601.1311645507812, 93.61616516113281, 93.3569107055664))","('dice', 0.6643264293670654, (743.4118041992188, 73.7694091796875, 62.2933349609375, 111.5087661743164))","('key', 0.619727373123169, (1018.8145751953125, 118.14476013183594, 103.96461486816406, 51.26704025268555))"
"('face', 0.9930349588394165, (761.7462768554688, 268.63470458984375, 86.84541320800781, 101.69734191894531))","('dice', 0.9181098937988281, (743.752197265625, 74.59158325195312, 65.44242858886719, 106.66249084472656))","('ball', 0.6917653679847717, (964.3273315429688, 600.8912353515625, 90.040771484375, 91.91865539550781))","('key', 0.6846494674682617, (1021.73388671875, 117.04656982421875, 101.38287353515625, 51.173255920410156))"
"('face', 0.9935544729232788, (763.8038330078125, 268.2497863769531, 88.52586364746094, 99.78514099121094))","('dice', 0.8972232341766357, (747.0154418945312, 75.04708099365234, 65.9879150390625, 104.12173461914062))","('ball', 0.6324540972709656, (966.1507568359375, 600.6156005859375, 89.64595031738281, 92.04357147216797))","('key', 0.5942947864532471, (1023.282958984375, 117.50829315185547, 100.96296691894531, 51.55572509765625))"
"('face', 0.9918696880340576, (765.91650390625, 269.4543762207031, 89.4819564819336, 100.51866912841797))","('dice', 0.9486765265464783, (748.2376708984375, 75.39868927001953, 65.09187316894531, 107.60408782958984))","('ball', 0.549589216709137, (968.714111328125, 600.458251953125, 90.13975524902344, 91.86117553710938))","('key', 0.5113439559936523, (1026.0384521484375, 117.81668853759766, 97.54657745361328, 50.12225341796875))"
"('face', 0.9832029938697815, (768.6038208007812, 269.1741943359375, 88.64482116699219, 100.21237182617188))","('dice', 0.9413506388664246, (749.11474609375, 75.23505401611328, 63.61507797241211, 106.6364517211914))","('ball', 0.5360180139541626, (969.8479614257812, 600.6561279296875, 91.34712982177734, 92.03304290771484))","('key', 0.44298532605171204, (1028.001708984375, 118.81547546386719, 98.80491638183594, 51.56831741333008))"
"('face', 0.9870224595069885, (770.6297607421875, 269.70208740234375, 87.80479431152344, 102.81451416015625))","('dice', 0.9214785099029541, (750.25634765625, 75.36884307861328, 64.33352661132812, 106.91017150878906))","('ball', 0.5764910578727722, (971.0303344726562, 600.919677734375, 90.05176544189453, 93.81351470947266))","('key', 0.5427929162979126, (1028.9696044921875, 117.85264587402344, 96.26899719238281, 53.472225189208984))"
"('face', 0.9781966805458069, (769.57568359375, 269.5234375, 88.53667449951172, 101.331787109375))","('dice', 0.9237444996833801, (751.441650390625, 74.8761978149414, 64.68000030517578, 107.05382537841797))","('ball', 0.5573119521141052, (970.7888793945312, 600.7022705078125, 89.9638671875, 93.6629638671875))","('key', 0.4911142885684967, (1028.83935546875, 117.6083984375, 95.7533187866211, 53.68151092529297))"
"('face', 0.9839388728141785, (770.2906494140625, 269.71771240234375, 87.74050903320312, 100.81974029541016))","('dice', 0.9430131316184998, (750.889404296875, 74.99966430664062, 63.27431106567383, 106.79278564453125))","('ball', 0.5457180142402649, (970.759765625, 601.1367797851562, 89.74449157714844, 93.82675170898438))","('key', 0.5187397003173828, (1028.7509765625, 118.08678436279297, 94.28031158447266, 53.14036560058594))"
"('face', 0.9848714470863342, (770.6460571289062, 269.2366943359375, 87.2279052734375, 100.93057250976562))","('dice', 0.9421966075897217, (750.7898559570312, 75.0665512084961, 63.89524841308594, 106.46736907958984))","('key', 0.5666393041610718, (1028.935302734375, 118.0762710571289, 94.34938049316406, 52.36761474609375))","('ball', 0.5301845669746399, (969.71630859375, 600.446533203125, 90.68053436279297, 92.80476379394531))"
"('face', 0.9826850891113281, (768.712158203125, 269.3016052246094, 88.76392364501953, 100.3225326538086))","('dice', 0.9300944805145264, (749.8668212890625, 74.97730255126953, 64.5853271484375, 106.4803695678711))","('ball', 0.5495891571044922, (968.6141357421875, 600.3378295898438, 90.07374572753906, 92.4073486328125))","('key', 0.5193886756896973, (1028.7330322265625, 117.82694244384766, 98.16773223876953, 52.707515716552734))"
"('face', 0.9849470853805542, (767.9810791015625, 270.1762390136719, 88.63399505615234, 100.63529968261719))","('dice', 0.9413517713546753, (749.4611206054688, 74.90154266357422, 62.751258850097656, 106.89712524414062))","('ball', 0.5992007255554199, (967.186279296875, 601.2398681640625, 89.22018432617188, 91.83174133300781))","('key', 0.4936092793941498, (1027.635009765625, 118.54507446289062, 97.24933624267578, 52.50843811035156))"
"('face', 0.9876837134361267, (767.4158325195312, 269.5867919921875, 88.64482116699219, 100.36540985107422))","('dice', 0.9259471893310547, (748.8162231445312, 75.4095230102539, 64.3963851928711, 105.88412475585938))","('ball', 0.6504200100898743, (967.00439453125, 601.3724365234375, 89.18751525878906, 91.34610748291016))","('key', 0.5210068821907043, (1027.635009765625, 118.3876953125, 97.03589630126953, 51.87136459350586))"
"('face', 0.9876731038093567, (765.9728393554688, 269.7229309082031, 89.38369750976562, 100.21237182617188))","('dice', 0.9258982539176941, (748.7366333007812, 75.93901824951172, 64.14533233642578, 106.61042785644531))","('ball', 0.6468591094017029, (967.2960815429688, 601.5579223632812, 89.36187744140625, 90.87203979492188))","('key', 0.4932013750076294, (1026.895263671875, 118.52325439453125, 95.4032974243164, 52.22079086303711))"
"('face', 0.9916098713874817, (766.4310302734375, 269.4650573730469, 88.98090362548828, 100.7520751953125))","('dice', 0.9321130514144897, (749.0010986328125, 75.48509216308594, 64.68000030517578, 105.80661010742188))","('ball', 0.6504200100898743, (966.7662963867188, 601.4190673828125, 89.37278747558594, 92.53433227539062))","('key', 0.49579375982284546, (1026.5137939453125, 118.52870178222656, 93.88981628417969, 51.68806076049805))"
"('face', 0.9940440058708191, (766.0557861328125, 268.8318786621094, 89.28555297851562, 101.49890899658203))","('dice', 0.95162034034729, (749.0335083007812, 74.74027252197266, 63.67723083496094, 106.29855346679688))","('ball', 0.6574916243553162, (966.7052001953125, 600.7138061523438, 89.5584487915039, 92.44683837890625))","('key', 0.5551057457923889, (1026.4403076171875, 117.51327514648438, 97.01220703125, 50.65739440917969))"
"('face', 0.9932577610015869, (765.880859375, 268.41473388671875, 88.66645812988281, 101.10319519042969))","('dice', 0.9515824913978577, (748.960693359375, 74.16633605957031, 64.93315124511719, 106.45437622070312))","('ball', 0.5992007851600647, (965.7546997070312, 600.9395751953125, 90.93547821044922, 92.30377197265625))","('key', 0.5295398235321045, (1027.1591796875, 117.86294555664062, 96.01081085205078, 51.06717300415039))"
"('face', 0.9949017763137817, (765.237060546875, 268.23529052734375, 88.48265838623047, 100.89360809326172))","('dice', 0.9582896828651428, (748.6732177734375, 74.12496185302734, 64.14533233642578, 106.9885025024414))","('ball', 0.6714247465133667, (965.5611572265625, 600.7252807617188, 89.83218383789062, 91.26947021484375))","('key', 0.5563353896141052, (1026.842529296875, 118.20836639404297, 98.72052001953125, 50.78122329711914))"
"('face', 0.9949800372123718, (765.3771362304688, 268.45782470703125, 88.72059631347656, 100.34703063964844))","('dice', 0.9613255262374878, (748.4925537109375, 74.3219985961914, 63.86405944824219, 107.09303283691406))","('ball', 0.6950870752334595, (966.526611328125, 600.9424438476562, 89.54751586914062, 92.8075942993164))","('key', 0.5112456679344177, (1025.9739990234375, 118.00296783447266, 96.22200012207031, 50.84324645996094))"
"('face', 0.9953511953353882, (764.750244140625, 268.7336120605469, 88.0409164428711, 100.3102798461914))","('dice', 0.955076277256012, (748.2606201171875, 75.32258605957031, 64.99659729003906, 108.47451782226562))","('ball', 0.7271600365638733, (965.8114624023438, 601.6066284179688, 89.29645538330078, 93.0969009399414))","('key', 0.556034505367279, (1025.63916015625, 118.73489379882812, 97.33247375488281, 49.90247344970703))"
"('face', 0.9938594102859497, (764.1295166015625, 268.61767578125, 88.01941680908203, 100.9120864868164))","('dice', 0.9378406405448914, (748.2300415039062, 75.933837890625, 65.4743881225586, 107.09303283691406))","('ball', 0.7765869498252869, (964.9417114257812, 601.7567138671875, 88.76392364501953, 91.60711669921875))","('key', 0.5403846502304077, (1024.387939453125, 119.5823974609375, 94.89225769042969, 49.77167510986328))"
"('face', 0.9940454363822937, (764.1234741210938, 268.66021728515625, 87.03645324707031, 100.90592956542969))","('dice', 0.9215700030326843, (748.2453002929688, 75.98548126220703, 66.57044219970703, 107.52530670166016))","('ball', 0.7512445449829102, (964.6092529296875, 601.8417358398438, 89.15486145019531, 91.48558807373047))","('key', 0.48464149236679077, (1023.8157958984375, 119.84554290771484, 96.79927825927734, 50.303070068359375))"
"('face', 0.9936680197715759, (763.2504272460938, 269.135986328125, 86.211669921875, 102.26375579833984))","('dice', 0.9028797149658203, (748.3452758789062, 76.05225372314453, 65.95570373535156, 107.57782745361328))","('ball', 0.7765868902206421, (964.5162963867188, 601.6011962890625, 89.88702392578125, 91.0788803100586))","('key', 0.49010682106018066, (1024.2152099609375, 120.20353698730469, 97.86860656738281, 49.635162353515625))"
"('face', 0.9940419793128967, (763.4472045898438, 268.39459228515625, 86.16958618164062, 103.21060943603516))","('dice', 0.9055611491203308, (747.7794189453125, 76.36988067626953, 65.73065185546875, 108.66006469726562))","('ball', 0.727159857749939, (964.3797607421875, 602.0720825195312, 90.74696350097656, 91.05941772460938))","('key', 0.44409024715423584, (1023.3234252929688, 119.68833923339844, 96.9766845703125, 51.89669418334961))"
"('face', 0.9934709668159485, (762.6522216796875, 268.5237121582031, 85.54076385498047, 103.91857147216797))","('dice', 0.8867365717887878, (747.5745239257812, 76.36491394042969, 65.53836059570312, 107.34170532226562))","('ball', 0.7333154678344727, (964.1552734375, 601.7140502929688, 90.73589324951172, 90.98580932617188))","('key', 0.55898517370224, (1023.7452392578125, 118.92179870605469, 99.45835876464844, 51.07340621948242))"
"('face', 0.9914954304695129, (762.1975708007812, 267.7718200683594, 86.82421875, 103.10986328125))","('dice', 0.9157349467277527, (746.669189453125, 75.83505249023438, 66.40811157226562, 106.2207260131836))","('ball', 0.7512442469596863, (963.93603515625, 601.9993286132812, 90.17276763916016, 92.1588134765625))","('key', 0.60342937707901, (1022.8388671875, 118.39578247070312, 99.54338836669922, 51.12954330444336))"
"('face', 0.9933604001998901, (761.8916015625, 267.71185302734375, 88.25611877441406, 102.50747680664062))","('dice', 0.8913021683692932, (745.8862915039062, 76.1744155883789, 68.08259582519531, 104.38899230957031))","('ball', 0.7016690969467163, (963.20361328125, 601.9470825195312, 90.11773681640625, 91.55680847167969))","('key', 0.6199568510055542, (1024.6610107421875, 118.2963638305664, 102.30282592773438, 51.93471908569336))"
"('face', 0.9929355382919312, (761.2249145507812, 268.0831298828125, 88.385498046875, 103.41870880126953))","('dice', 0.8898159861564636, (746.477294921875, 76.37484741210938, 65.69856262207031, 105.37480926513672))","('ball', 0.7271597385406494, (962.6719970703125, 601.5579223632812, 90.8578109741211, 92.13069152832031))","('key', 0.6409562230110168, (1025.1329345703125, 119.285888671875, 103.23114013671875, 51.142032623291016))"
"('face', 0.994402289390564, (761.267578125, 268.4549560546875, 87.67626953125, 104.00105285644531))","('dice', 0.8752880096435547, (745.6493530273438, 75.66667938232422, 67.48683166503906, 105.80661010742188))","('ball', 0.714585542678833, (962.8988647460938, 602.025390625, 91.19114685058594, 93.02070617675781))","('key', 0.6259407997131348, (1024.1011962890625, 119.40440368652344, 103.1052017211914, 50.91156005859375))"
"('face', 0.9930472373962402, (761.106201171875, 268.6800231933594, 87.99793243408203, 103.47552490234375))","('dice', 0.8835296034812927, (745.806640625, 76.40950775146484, 66.50546264648438, 104.74000549316406))","('ball', 0.7177613973617554, (962.720947265625, 602.08251953125, 90.41525268554688, 92.7608871459961))","('key', 0.6091631054878235, (1023.9244995117188, 118.72380828857422, 102.62803649902344, 52.30372619628906))"
"('face', 0.9932478070259094, (761.5703735351562, 268.0331115722656, 88.10542297363281, 102.88983917236328))","('dice', 0.8927756547927856, (745.7034912109375, 76.04200744628906, 66.08464813232422, 105.07937622070312))","('ball', 0.7453587055206299, (962.6941528320312, 602.553466796875, 90.86890411376953, 93.41783142089844))","('key', 0.6247192621231079, (1024.3505859375, 119.65589904785156, 104.42250061035156, 50.9924201965332))"
"('face', 0.9922395944595337, (761.7642822265625, 268.4664611816406, 87.97645568847656, 103.23580932617188))","('dice', 0.9192720651626587, (745.5007934570312, 76.1794662475586, 67.48683166503906, 106.83189392089844))","('ball', 0.7049296498298645, (962.0586547851562, 602.4540405273438, 91.09101867675781, 92.82246398925781))","('key', 0.5903886556625366, (1023.64306640625, 119.56771850585938, 103.1052017211914, 51.76382827758789))"
"('face', 0.9947308301925659, (761.3190307617188, 266.99346923828125, 88.48265838623047, 104.02009582519531))","('dice', 0.8913307785987854, (745.661376953125, 76.46372985839844, 68.44925689697266, 107.19766998291016))","('ball', 0.7627395987510681, (963.0557861328125, 602.50390625, 91.92881774902344, 93.25350952148438))","('key', 0.6422926783561707, (1024.5068359375, 119.5706558227539, 102.00355529785156, 51.354732513427734))"
"('face', 0.993929386138916, (761.9156494140625, 267.4823303222656, 87.8476791381836, 104.04550170898438))","('dice', 0.9145119190216064, (745.5896606445312, 76.830078125, 66.14920806884766, 106.58441162109375))","('ball', 0.6950868368148804, (962.7387084960938, 602.267333984375, 91.42521667480469, 92.89083099365234))","('key', 0.6463199257850647, (1023.2261962890625, 118.94428253173828, 98.5639877319336, 52.907344818115234))"
"('face', 0.9943076372146606, (761.4820556640625, 266.9124755859375, 89.24197387695312, 102.40741729736328))","('dice', 0.9145058393478394, (745.6793823242188, 76.9427261352539, 66.1169204711914, 106.15591430664062))","('ball', 0.7393822073936462, (962.5411987304688, 602.408935546875, 91.13551330566406, 93.11119079589844))","('key', 0.6932017207145691, (1023.8856201171875, 118.8433837890625, 99.99400329589844, 53.250755310058594))"
"('face', 0.9922366738319397, (761.8219604492188, 267.3573913574219, 90.07374572753906, 102.3949203491211))","('dice', 0.9447492361068726, (745.1378173828125, 76.70639038085938, 67.05980682373047, 106.597412109375))","('ball', 0.7393821477890015, (962.8930053710938, 602.3737182617188, 92.548095703125, 93.1368408203125))","('key', 0.598733127117157, (1022.9967041015625, 118.88253021240234, 99.02225494384766, 53.270259857177734))"
"('face', 0.9919939041137695, (762.0333862304688, 267.9504089355469, 90.79129028320312, 102.5763168334961))","('dice', 0.9055858850479126, (745.7640380859375, 76.91938018798828, 66.50546264648438, 105.63883209228516))","('ball', 0.7570382952690125, (962.6036987304688, 602.6175537109375, 92.78563690185547, 91.98812103271484))","('key', 0.6848229169845581, (1022.8805541992188, 118.42550659179688, 99.3734130859375, 53.55714797973633))"
"('face', 0.9933405518531799, (762.036376953125, 267.6878356933594, 89.7335433959961, 103.4376449584961))","('dice', 0.942242443561554, (745.020263671875, 77.06311798095703, 66.7005844116211, 106.49336242675781))","('ball', 0.7627397775650024, (962.1884155273438, 603.0027465820312, 92.32241821289062, 92.68341827392578))","('key', 0.5511535406112671, (1021.3784790039062, 119.30973052978516, 111.99259948730469, 67.00074768066406))"
"('face', 0.9923582673072815, (761.7837524414062, 268.4176025390625, 89.05696868896484, 103.19171905517578))","('dice', 0.927016019821167, (745.34326171875, 77.02165222167969, 65.37855529785156, 106.2207260131836))","('ball', 0.7711180448532104, (962.2525024414062, 602.87939453125, 92.41262817382812, 93.22403717041016))","('key', 0.6404046416282654, (1022.191650390625, 118.9696273803711, 100.66761016845703, 52.907344818115234))"
"('face', 0.9910860657691956, (761.8511962890625, 268.6517333984375, 89.3400650024414, 102.62642669677734))","('dice', 0.9413870573043823, (744.9594116210938, 76.91470336914062, 65.9879150390625, 107.27621459960938))","('key', 0.7238048315048218, (1023.1609497070312, 119.50337982177734, 98.99807739257812, 52.617515563964844))","('ball', 0.7145854830741882, (961.7869873046875, 603.5722045898438, 93.38787841796875, 94.69403839111328))"
"('face', 0.9874320030212402, (762.49560546875, 269.5604248046875, 89.18751525878906, 101.86507415771484))","('dice', 0.9145165681838989, (745.1489868164062, 77.12723541259766, 66.86363220214844, 105.90998077392578))","('ball', 0.7453581690788269, (961.6927490234375, 603.7846069335938, 92.61589813232422, 94.14871215820312))","('key', 0.6649513840675354, (1023.1035766601562, 120.17623901367188, 100.91368103027344, 53.06905746459961))"
"('face', 0.9856034517288208, (762.62646484375, 270.3295593261719, 88.01941680908203, 104.38261413574219))","('dice', 0.928050696849823, (745.0872192382812, 77.18633270263672, 66.08464813232422, 107.34170532226562))","('ball', 0.7302483320236206, (962.0183715820312, 603.978515625, 93.00109100341797, 93.89119720458984))","('key', 0.6922449469566345, (1023.7844848632812, 119.7919921875, 99.87201690673828, 53.63565444946289))"
"('face', 0.9880332350730896, (762.8851318359375, 270.12127685546875, 87.54792785644531, 102.5888442993164))","('dice', 0.9259669184684753, (745.1886596679688, 77.55779266357422, 66.1815185546875, 105.62593841552734))","('ball', 0.7483127117156982, (962.0244140625, 603.166259765625, 92.92166137695312, 93.20372009277344))","('key', 0.6244322657585144, (1023.792236328125, 119.7445297241211, 98.46778106689453, 53.64875793457031))"
"('face', 0.9832279682159424, (763.3033447265625, 269.94439697265625, 88.74225616455078, 102.67027282714844))","('dice', 0.9340891242027283, (745.6194458007812, 77.2942886352539, 66.05238342285156, 105.5486068725586))","('key', 0.7590682506561279, (1023.9321899414062, 119.4509048461914, 99.54338836669922, 53.27676010131836))","('ball', 0.7081695795059204, (962.322509765625, 602.9508056640625, 94.12033081054688, 92.20101165771484))"
"('face', 0.9860195517539978, (763.7430419921875, 270.5573425292969, 87.52655792236328, 104.21073913574219))","('dice', 0.9280876517295837, (745.2056274414062, 77.2942886352539, 66.05238342285156, 106.10408782958984))","('ball', 0.7209158539772034, (962.4296875, 603.4793701171875, 92.36750793457031, 93.16343688964844))","('key', 0.6503298282623291, (1023.7452392578125, 119.58824920654297, 99.05852508544922, 53.04315185546875))"
"('face', 0.9839768409729004, (763.3375244140625, 271.0007019042969, 89.4491958618164, 102.85844421386719))","('dice', 0.9280783534049988, (745.171630859375, 77.80384063720703, 65.79487609863281, 106.66249084472656))","('ball', 0.7627392411231995, (962.4728393554688, 603.4570922851562, 93.604736328125, 91.97127532958984))","('key', 0.6817302703857422, (1023.5159912109375, 119.68539428710938, 100.61846923828125, 53.23125457763672))"
"('face', 0.9866572022438049, (763.3405151367188, 271.3083801269531, 89.3509750366211, 104.82954406738281))","('dice', 0.922670841217041, (745.489013671875, 77.87022399902344, 67.42095947265625, 105.32337188720703))","('ball', 0.7081690430641174, (962.1392211914062, 603.8399658203125, 92.5029067993164, 93.0634765625))","('key', 0.6858559846878052, (1024.77001953125, 119.55894470214844, 99.08271026611328, 53.426551818847656))"
"('face', 0.9844462871551514, (764.0341796875, 272.65350341796875, 87.67626953125, 105.19488525390625))","('dice', 0.9226968884468079, (745.1773071289062, 78.56935119628906, 66.34329223632812, 105.27838134765625))","('ball', 0.6816806793212891, (962.3194580078125, 603.8187255859375, 92.3787841796875, 92.41897583007812))","('key', 0.6621430516242981, (1025.118896484375, 120.69535827636719, 98.28764343261719, 53.701171875))"
"('face', 0.9851464033126831, (764.8489379882812, 272.8642272949219, 88.64482116699219, 103.38082885742188))","('dice', 0.9359872937202454, (745.6134643554688, 78.72916412353516, 66.83099365234375, 106.06523895263672))","('ball', 0.6504197120666504, (962.5784301757812, 604.2313232421875, 92.68375396728516, 93.1120834350586))","('key', 0.5954623222351074, (1025.048583984375, 122.15811920166016, 97.05958557128906, 53.701171875))"
"('face', 0.9785087704658508, (765.4976806640625, 273.5678405761719, 89.11133575439453, 102.83960723876953))","('dice', 0.9438897967338562, (746.5298461914062, 79.11848449707031, 66.5379409790039, 107.53843688964844))","('key', 0.6374722123146057, (1022.8888549804688, 121.54963684082031, 93.02279663085938, 53.15333557128906))","('ball', 0.6288145780563354, (962.6095581054688, 604.4049682617188, 91.98493957519531, 92.83415985107422))"
"('face', 0.9726124405860901, (765.62109375, 273.2659912109375, 90.87998962402344, 102.07667541503906))","('dice', 0.9413672089576721, (747.942626953125, 78.60607147216797, 66.5379409790039, 108.67332458496094))","('ball', 0.6917653679847717, (963.0408935546875, 604.6303100585938, 92.34496307373047, 93.13495635986328))","('key', 0.5048203468322754, (1023.7296142578125, 121.49664306640625, 95.066162109375, 54.56682205200195))"
"('face', 0.9785274267196655, (765.536376953125, 273.6363525390625, 89.13310241699219, 101.45555114746094))","('dice', 0.9479073286056519, (747.7645874023438, 78.9841079711914, 66.1815185546875, 109.60590362548828))","('ball', 0.6816816329956055, (964.3214111328125, 604.271240234375, 92.79696655273438, 92.23478698730469))","('key', 0.5848193168640137, (1023.9244995117188, 121.26175689697266, 91.69247436523438, 54.43376541137695))"
"('face', 0.977878987789154, (765.2623901367188, 273.7860412597656, 89.47103881835938, 101.15875244140625))","('dice', 0.939615786075592, (749.0010986328125, 78.75059509277344, 67.12532806396484, 111.37273406982422))","('ball', 0.6432816386222839, (965.1461181640625, 604.2433471679688, 92.41262817382812, 94.5806884765625))","('key', 0.45005157589912415, (1024.5362548828125, 121.77873992919922, 93.7294921875, 54.175235748291016))"
"('face', 0.9746130108833313, (765.8275756835938, 274.63104248046875, 89.9638671875, 98.3551025390625))","('dice', 0.9438852667808533, (749.1964721679688, 79.4599380493164, 66.57044219970703, 108.40833282470703))","('ball', 0.6396880149841309, (967.3453369140625, 604.0282592773438, 94.66188049316406, 92.16303253173828))","('key', 0.4671335816383362, (1025.8897705078125, 121.49181365966797, 91.75965118408203, 54.9075927734375))"
"('face', 0.9695539474487305, (765.975830078125, 275.02691650390625, 88.40707397460938, 98.23811340332031))","('dice', 0.9180622696876526, (749.62890625, 79.3636703491211, 65.79487609863281, 108.92566680908203))","('ball', 0.6251606345176697, (967.9102783203125, 604.2193603515625, 93.92521667480469, 93.09727478027344))","('key', 0.46127092838287354, (1026.172119140625, 120.62085723876953, 95.7065658569336, 54.52021026611328))"
"('face', 0.9563820958137512, (768.0993041992188, 279.62725830078125, 90.20579528808594, 101.42459106445312))","('dice', 0.8912514448165894, (750.0128784179688, 79.7159423828125, 64.64842987060547, 107.42035675048828))","('ball', 0.6714245080947876, (969.007080078125, 603.7888793945312, 93.86790466308594, 90.44182586669922))","('key', 0.4063566327095032, (1027.3817138671875, 120.86389923095703, 93.40968322753906, 54.600135803222656))"
"('face', 0.9798343777656555, (770.438720703125, 280.13165283203125, 90.23883056640625, 101.62908172607422))","('dice', 0.845223069190979, (750.3089599609375, 79.98310852050781, 61.748233795166016, 107.48594665527344))","('ball', 0.58599853515625, (970.8712768554688, 604.2113647460938, 91.7606430053711, 96.29685974121094))","('key', 0.53304123878479, (1028.4676513671875, 121.52230834960938, 96.28074645996094, 53.322303771972656))"
"('face', 0.983509361743927, (773.3899536132812, 280.88177490234375, 87.03645324707031, 101.88994598388672))","('dice', 0.8913795351982117, (751.24658203125, 80.48973083496094, 63.3670654296875, 108.4877700805664))","('key', 0.4483199715614319, (1029.538330078125, 121.96710205078125, 91.36845397949219, 54.387271881103516))","('ball', 0.3477095365524292, (973.4363403320312, 603.7030029296875, 91.22455596923828, 93.77415466308594))"
"('face', 0.9841621518135071, (777.0523071289062, 280.9619445800781, 88.8832015991211, 104.25527954101562))","('dice', 0.7627326250076294, (754.2172241210938, 85.79544830322266, 64.77481842041016, 107.84078979492188))","('key', 0.3881548345088959, (1038.28271484375, 125.48748016357422, 116.06891632080078, 69.39813995361328))","('ball', 0.26053717732429504, (976.5115356445312, 604.1669921875, 91.71585083007812, 96.04446411132812))"
"('face', 0.9848966598510742, (782.339599609375, 282.09716796875, 88.99176788330078, 102.70787811279297))","('dice', 0.8898825645446777, (758.0328979492188, 86.10711669921875, 66.14920806884766, 108.15719604492188))","('ball', 0.27743056416511536, (989.9244384765625, 604.634033203125, 96.50535583496094, 96.94851684570312))","('key', 0.25856953859329224, (1040.3465576171875, 125.8654556274414, 96.58682250976562, 52.469993591308594))"
"('face', 0.9761704802513123, (784.9347534179688, 282.7060546875, 87.4197769165039, 100.14511108398438))","('dice', 0.8494012951850891, (761.1420288085938, 86.64529418945312, 64.61686706542969, 106.51937103271484))","('ball', 0.43296897411346436, (991.7733154296875, 605.6535034179688, 89.32916259765625, 96.24398040771484))"
"('dice', 0.9350937008857727, (764.7532958984375, 86.4991683959961, 68.85150146484375, 105.40697479248047))","('face', 0.9180881977081299, (789.6044921875, 281.3214416503906, 83.43689727783203, 106.79278564453125))","('ball', 0.46387726068496704, (994.5377197265625, 605.7318725585938, 89.39461517333984, 95.2417984008789))","('key', 0.29623544216156006, (1047.56689453125, 126.8481216430664, 97.00035858154297, 51.675445556640625))"
"('face', 0.9471336007118225, (791.9281616210938, 282.48583984375, 87.78335571289062, 105.6517333984375))","('dice', 0.8819891810417175, (771.3250122070312, 87.28717803955078, 68.14911651611328, 107.4334716796875))","('ball', 0.5321301817893982, (995.8080444335938, 606.0555419921875, 89.13310241699219, 98.25609588623047))","('key', 0.40709587931632996, (1049.0572509765625, 128.21484375, 97.57038879394531, 50.942649841308594))"
"('face', 0.9486792087554932, (795.806884765625, 283.650390625, 89.88702392578125, 109.44546508789062))","('dice', 0.8610389828681946, (774.2937622070312, 87.8719482421875, 67.68484497070312, 108.40833282470703))","('ball', 0.5991828441619873, (997.3726806640625, 619.5228881835938, 91.18002319335938, 93.56298065185547))","('key', 0.26345759630203247, (1050.326416015625, 126.83165740966797, 96.92933654785156, 50.36144256591797))"
"('face', 0.9619085788726807, (800.841064453125, 285.55322265625, 89.28555297851562, 111.08759307861328))","('dice', 0.8928781747817993, (779.26611328125, 88.12483215332031, 64.52228546142578, 108.21000671386719))","('ball', 0.6287686824798584, (999.1678466796875, 619.8070068359375, 89.6678466796875, 94.58934783935547))","('key', 0.2768847942352295, (1052.2327880859375, 127.82421875, 97.24933624267578, 50.84945297241211))"
"('face', 0.9851536750793457, (803.521240234375, 285.8725280761719, 94.90485382080078, 111.1147232055664))","('dice', 0.8169377446174622, (781.2033081054688, 88.8912353515625, 64.90145111083984, 110.23655700683594))","('ball', 0.6029263734817505, (1000.9679565429688, 620.8223876953125, 89.53659057617188, 97.1914291381836))"
